image_id,ground_truth_gender,detected_gender,gt_captions,generated_text
398534,Male,Male,"['A man playing tennis, with two tennis balls on the ground in front of him. ', 'a tennis player with a ball and a racket ', 'Man holding tennis racket on court just delivering hit', 'a person that is playing some tennis on a court', 'A man holds a tennis racket on a tennis court.']",A man is playing tennis on a cloudy day.
126137,Male,Male,"['A young man standing on top of a tennis court holding a racquet.', 'A tennis player poses, racket in his right hand, left arm behind him.', 'Male tennis player delivery service during a game', 'a man that is on a tennis court with a racket', 'Tennis player and white outfit swinging his racket on the court. ']",A man holding a tennis racquet on a tennis court.
54164,Male,Male,"['a man that is surfing on some water', 'a person riding a surf board on a wave ', 'a guy wearing a wet suit surfing the wave', 'a man in a wetsuit riding a wave on a surfboard', 'A man that is standing on a motorcycle in the water.']",A man riding a wave on top of a surfboard.
369404,Male,Male,"['A young boy holding a game controller ', 'a little boy in a red shirt with a wii remote', 'a little boy plays nintendo wii by the television', 'Littleboy been playing with a Nintendo Wii and amused', 'A young boy with short hair playing Wii and smiling.']",A boy playing a game with a remote controller.
275393,Female,Neut,"['A tennis player prepares to hit a forehand shot in a tennis match.', 'A young tennis player in action on the court.', 'A woman is swinging a racquet towards a tennis ball.', 'A girl in a lunge position and arms out, holding a tennis racket back, from the front, on a tennis court with fence and trees and grass behind.', 'A woman swinging a tennis racket on a court.']",A picture of a person playing tennis on a court.
570116,Male,Female,"['a man and a kid that has a soccer ball ', 'A man and a little boy playing with a basket ball', 'A man hunched over a young boy with a ball.', 'A man and a young boy with a soccer ball.', 'A man helping a boy line up a soccer ball to kick.']",A woman and child sitting on the sidewalk.
495131,Male,Male,"['man practices snowboarding on indoor court while women look on. ', 'A man who is jumping up on a snowboard but not on the snow.', 'a man that is on a surfboard going down a ramp', 'A man that is on a snowboard on a box.', 'A man with a snow board is performing on a obstacle.']",A man on a skateboard doing a trick.
566931,Female,Male,"['A surfer gains her balance on a small wave near her friends', 'Two women surfing while one goes for a swim.', 'The woman is riding the waves on her surfboard.', 'A girl is standing on a surfboard in the water.', 'Two people on surfboards with a third in the water.']",A man riding a surfboard on top of a wave in the ocean.
272110,Male,Male,"['Man performing a trick on a skateboard with monochrome black and white', 'a few guys in a public place on skate boards', 'A man with a cap is jumping on a skateboard.', 'a skate boarding kid does tricks out side', 'a few men that are skateboarding across the lot']",A man flying through the air while riding a skateboard.
336182,Female,Male,"['A woman sitting on a bed brushing her teeth. ', 'a lady looking bored while brushing her teeth', 'A woman in a blue top is sitting on a bed', 'a women sitting on her bed brushing her teeth', 'A woman sitting on a bed brushing her teeth.']",A man in a hotel room on a cell phone.
168353,Male,Both,"['a couple of people that are cutting cake', 'Bride and groom slicing cake at the reception after it', 'Man in a kilt and woman and white dress cutting into a cake. ', 'two people at a table cutting a cake ', 'A couple cutting the first slice from their wedding cake.']",A man and woman cutting a cake with a knife.
565389,Male,Neut,"['a bunch of people at a table with food', 'Group of many people enjoying each other and dinner', 'Group of people sitting around a wooden dinner table talking. ', 'a group of people at a table with many plates of food ', 'A large group of people eating around a table.']",A group of people sitting around a table with food.
155465,Female,Female,"['A women is cutting into what it appears to be snails.', 'a person sitting at a table with a plate of food ', 'a women that is eating some food out of a plate', 'A smiling woman eats a plate of snails at a restaurant.', 'A woman sitting at a table cutting a piece of food.']",A woman sitting at a table with a plate of food.
133927,Male,Male,"['A young boy is playing tennis at the tennis courts.', 'a boy that has a tennis racket in hand', 'a young boy holding a tennis racket ', 'A young boy holding a tennis racket while standing on a court.', 'Child holding tennis racket in middle of court looking to get call']",A young boy holding a tennis racquet on a tennis court.
523696,Male,Male,"['A young man is using his skateboard on the street.', 'a guy looking down standing next to his skate board', 'A boy doing a trick on a skateboard on a street.', 'A man stands next to a skateboard in the street.', 'A man skateboards down an urban street with grafitti.']",A man taking a picture of a man on a skateboard.
419453,Female,None,"['A girls soccer game is in the works onthe field.', 'girls soccer teams playing against each other both wear blue', 'A couple of girls playing a soccer on a field.', 'Two girls on a soccer team chasing after a ball.', 'Young girls prepare to get the ball as they play in a soccer match.']",A soccer game with a player about to kick the ball.
94194,Male,Male,"['Two men holding onto a knife about to cut a cake.', 'A man prepares to cut a cake while standing near another man.', 'a couple of guys cutting a small cake', 'two men in suits cutting a wedding cake. ', 'The two men are cutting a white and blue cake']",Two men cutting a cake with a knife.
248786,Male,Neut,"['Group of people in restaurant enjoying others and pizza', 'Four men sit at a table covered with pizzas. ', 'A group of 4 people sitting at a table eating pizza.', 'Four mean sitting at a table with several pizzas and beer.', 'a table that has a bunch of pizzas on it']",A group of people sitting around a table with pizza.
47801,Male,Male,"['A bald headed man eating a slice of cake.', 'Man eating a piece of cake off of a white played outdoors. ', 'a man that is eating some kind of piece of cake', 'A man posing for the camera, eating a piece of cake.', 'A man with glasses on biting into a piece of cake.']",A man eating a piece of cake with a fork.
492420,Male,Both,"['A young married couple cuts their wedding cake. ', 'A bride and groom are cutting into their wedding cake.', ""A man holding a woman's hand and cutting a wedding cake together."", 'A newlywed couple cutting the first slice from their wedding cake.', 'The couple is cutting the cake to share with guests.']",A man and woman cutting a cake with a knife.
68205,Male,Male,"['A man riding a skateboard up the side of a ramp.', 'a man that is jumping a skateboard ', 'a person jumping a skate board in the air ', 'A boy on a skateboard hovers over a half pipe.', 'A skateboarder in the air after going up a ramp. ']",A man riding a skateboard down a wooden ramp.
310479,Male,Both,"['a close up of a child and an adult ', 'A man with a young child and posing for a photo with a piece of food.', 'A man that is next to a child with bread.', 'a dad showing his boy what is in this food', 'A ban and boy are posing for a camera.']",A man and a little girl eating food.
