image_id,ground_truth_gender,human_reference,generated_text_baseline,generated_text_debiased,gt_captions
202860,Female,A woman holding a vintage teddy bear in her hands.,A woman holding a stuffed teddy bear in her arms.,A woman holding a teddy bear in her arms.,"['A woman holding a vintage teddy bear in her hands.', 'A woman in an attic holding a teddy bear.', 'A woman holding a teddy bear in her hands. ', 'A woman holding a stuffed animal in her hands.', 'A woman in an attic looking at an old teddy bear']"
513280,Male,a very large vase holding some flowers outside,A vase with water in it sitting on a sidewalk.,A vase with flowers in it on a sidewalk.,"['a very large vase holding some flowers outside', 'A vase that has some red and white flowers in it.', 'A big pretty vase with some flowers in  the dark.', 'A glass vase with flowers resting on a grave.', 'An ice sculpture of a large vase is holding flowers outdoors.']"
571764,Male,A man sitting  in a kitchen in front of a refrigerator.,A man sitting at a table with a plate of food.,A man sitting at a table with plates of food.,"['A man sitting  in a kitchen in front of a refrigerator.', 'A man sitting at a table with jars of peanut butter, bread, honey, lemons and plates.', 'A man is sitting at a table with plates and peanut butter and jelly and lemon slices are on the table.', 'a person sitting in front of table with food and plates on it ', 'a person sitting at a table with plates and food items']"
266443,Female,A  woman is standing next to an artsy sculpture. ,A woman standing next to a sculpture of scissors.,A woman standing next to a sculpture of a pair of scissors.,"['A  woman is standing next to an artsy sculpture. ', 'A woman mimicking scissors by a large outdoor sculpture', 'A young woman standing next to a statue representing rock, paper, scissors.', 'A young beautiful woman standing next to a sculpture of a pair of scissors cutting paper.', 'A girl stands next to a rock paper scissor sculpture.']"
502979,Male,two children sitting at a table with plates of food,A couple of kids sitting at a table with food.,A group of children sitting at a table eating.,"['two children sitting at a table with plates of food', 'Two young boys sitting at a dinner table. ', 'A boy grabs something from a hand reaching across a table at a restaurant while another child looks at the camera.', 'A couple of kids sitting around a table with plates of food.', 'Two little boys sitting at a restaurant table with an adult. ']"
420110,Male,two men in a kitchen making stuffed potatoes ,Two men preparing food in a kitchen.,Two men in a kitchen preparing food.,"['two men in a kitchen making stuffed potatoes ', 'A couple of men standing next to a  table with food on it.', 'Two men stand at a kitchen island cooking.', 'Two men preparing food in a kitchen. ', 'Two men standing in a kitchen cooking food.']"
176017,Female,Three women smiling and eating some food in bowls.,Three women are serving themselves food from a table.,Three women standing in front of a table with food.,"['Three women smiling and eating some food in bowls.', 'Three women who are eating something from a bowl.', 'A group of hot women standing in front of a table.', 'Three woman standing in front of a table. ', 'A group of women standing outside with a snack.']"
70739,Female,A couple of women sitting next to each other.,Two women are smiling while sitting at a table.,Two women are posing for a picture while drinking wine.,"['A couple of women sitting next to each other.', 'two women are having a glass of wine together', 'Two women sitting at a table with wine glasses in their hands. ', 'a couple of women smile as they hold wine glasses', 'Two women who are holding wine glasses. ']"
73209,Male,Two men are checking out several wines in a crowded room.,A group of people standing around a table filled with wine.,A group of people standing around a table with wine bottles.,"['Two men are checking out several wines in a crowded room.', 'A group of people by a counter with some bottles.', 'A group of people are standing near a wine rack.', 'A group of people are at a wine tasting.', 'People talking and drinking in a party.  ']"
440522,Male,A man is sitting in front of a stuffed bear,A man is sitting in front of a large stuffed bear.,A man is posing with a large stuffed bear.,"['A man is sitting in front of a stuffed bear', 'A man sitting in front of a brown teddy bear.', 'A man making a surprised face while a giant teddy bear stands behind him.', 'A man poses in front of a large stuffed bear', 'a male in a white shirt and a large bear behind him']"
108484,Female,A girl and a large stuffed bear at a table.,A woman sitting at a table with a giant teddy bear.,A woman sitting at a table with a teddy bear.,"['A girl and a large stuffed bear at a table.', 'A YOUNG LADY IS SITTING AT A TABLE WITH A HUGE TEDDY BEAR', 'A girl sitting at a table with a large teddy bear wearing a shirt.', 'A woman sitting at a table across from a stuffed bear.', 'A woman sitting at a table with a teddy bear.']"
435820,Male,a couple of men stand by a glass window ,A group of people standing around a table.,A group of people standing around a table with wine glasses.,"['a couple of men stand by a glass window ', 'A group of men standing around a table near windows.', 'a group of people standing next next to a table', 'a couple of men standing up by some wine', 'Three men are standing near a table with wine in a bucket.']"
85944,Female,A group of people sitting around a bar with drinks.,A group of people sitting at a bar with glasses of wine.,A group of people sitting at a bar having a conversation.,"['A group of people sitting around a bar with drinks.', 'The young woman behind the bar is pouring a drink.', 'A large group of people at a counter in a room.', 'The bartender is pouring wine into wine glasses. ', 'Many people getting drinks at the bar with one bartender. ']"
58869,Male,A man eating raw oysters at a picnic table by the water.,A man is sitting at a table with a beer and a plate of food.,A man is sitting at a picnic table with a beer.,"['A man eating raw oysters at a picnic table by the water.', 'a man that has some bottles of wine on a picnic table', 'A man standing in front of a table with a plate of oysters.', 'a man standing by a table with some food and glasses on it ', 'a man eating an oyster with hot sauce and a beer']"
